index,thickness,intensity,digit
41754,2.5763586,171.01413,5.0
41755,3.3192015,207.43979,3.0
41756,2.939324,216.91983,0.0
41757,2.3467953,117.28064,6.0
41758,2.5112147,169.31535,8.0
41759,4.7554045,251.46497,5.0
41760,2.9114428,203.32379,7.0
41761,2.3851247,170.95718,9.0
41762,2.1773598,145.48747,7.0
41763,2.7026942,155.55714,9.0
41764,3.4135547,239.11723,8.0
41765,1.5279521,79.00209,3.0
41766,3.226891,233.5436,2.0
41767,3.203499,221.61313,3.0
41768,2.2890437,164.76515,9.0
41769,2.5038486,192.49265,7.0
41770,2.2294867,119.76143,0.0
41771,2.8676865,171.83542,9.0
41772,2.5301778,168.89719,5.0
41773,2.0128531,119.12158,3.0
41774,1.3772819,82.862686,4.0
41775,2.1129441,101.10991,4.0
41776,2.465476,151.81322,3.0
41777,2.4451892,159.60762,1.0
41778,2.9807441,219.4506,6.0
41779,2.464901,196.41965,7.0
41780,2.7916036,164.87863,4.0
41781,2.7268462,166.16049,3.0
41782,3.544918,244.8542,6.0
41783,2.100407,141.96051,9.0
41784,2.7706208,222.1988,1.0
41785,1.8114498,98.919426,6.0
41786,2.682841,166.45529,5.0
41787,3.8317637,241.852,9.0
41788,2.0241756,157.99713,7.0
41789,2.6431415,165.61708,0.0
41790,2.322887,157.19266,6.0
41791,3.2876878,206.03206,9.0
41792,1.8191775,93.961426,9.0
41793,1.6307669,111.68799,6.0
41794,1.7227533,93.7095,2.0
41795,2.7409842,184.3587,0.0
41796,2.7171657,185.8923,4.0
41797,2.1038864,144.50133,6.0
41798,1.935341,125.571205,5.0
41799,2.7364602,187.48349,1.0
41800,2.5114398,193.2819,6.0
41801,1.6422837,96.28627,8.0
41802,2.035576,140.50539,2.0
41803,2.9400804,213.3183,5.0
41804,3.4488628,236.88487,4.0
41805,2.7424648,195.46648,1.0
41806,3.397615,229.00815,0.0
41807,2.0476801,115.53314,0.0
41808,3.6417754,244.47978,5.0
41809,1.7603629,105.36559,1.0
41810,3.1562018,209.41159,0.0
41811,2.4004798,95.04805,0.0
41812,2.183768,132.60788,1.0
41813,2.1985812,175.71207,9.0
41814,2.0266533,123.07533,6.0
41815,3.4947443,237.21774,5.0
41816,1.6534002,78.29247,1.0
41817,3.8885815,228.761,9.0
41818,2.492353,150.92203,4.0
41819,1.4019718,75.610985,0.0
41820,1.7560027,93.95877,3.0
41821,3.7421126,241.98119,2.0
41822,2.8690245,185.10611,3.0
41823,1.7378279,97.53639,1.0
41824,2.5540643,133.04828,1.0
41825,3.6588733,239.68909,4.0
41826,2.138269,108.26346,1.0
41827,1.992252,89.078064,9.0
41828,1.5559305,89.31554,6.0
41829,1.6563962,80.10529,6.0
41830,1.7400475,85.62676,2.0
41831,2.9636972,193.69485,8.0
41832,3.5096774,229.18594,2.0
41833,2.2789698,148.59421,9.0
41834,1.8477832,89.40036,3.0
41835,2.3268425,134.28293,2.0
41836,1.8858951,111.18097,1.0
41837,2.4820967,195.43646,0.0
41838,2.5273385,186.0849,4.0
41839,1.8707247,88.4702,1.0
41840,2.575609,153.32959,9.0
41841,2.3352187,152.52623,2.0
41842,2.2525606,97.741974,6.0
41843,3.5150847,229.73366,3.0
41844,2.3112693,122.93332,7.0
41845,1.8573489,101.618484,4.0
41846,2.5960054,181.20447,4.0
41847,2.629069,185.87488,5.0
41848,3.769226,246.5149,6.0
41849,1.6166365,126.27893,6.0
41850,3.0474408,212.91092,3.0
41851,1.7517779,105.08653,7.0
41852,2.8693593,219.39029,1.0
41853,2.0968378,112.75552,8.0
41854,2.080875,150.7858,7.0
41855,2.521767,167.16986,9.0
41856,2.8522372,216.52274,0.0
41857,2.6524038,165.73666,0.0
41858,3.0599844,205.76154,1.0
41859,1.6936481,100.679054,1.0
41860,3.9706159,248.37277,2.0
41861,1.8868577,87.17638,2.0
41862,1.5961664,77.017456,1.0
41863,2.4330313,152.61914,3.0
41864,3.9110885,242.24872,4.0
41865,2.287496,133.89604,4.0
41866,1.6146314,84.25289,8.0
41867,3.061393,221.31818,5.0
41868,2.0358584,105.84033,5.0
41869,2.9926007,223.54132,6.0
41870,2.9576511,139.21422,4.0
41871,3.653039,215.01207,7.0
41872,2.5537179,115.49057,7.0
41873,2.2074857,101.97922,8.0
41874,2.2526202,120.33426,6.0
41875,3.144421,223.31961,9.0
41876,2.3296957,148.33823,6.0
41877,2.2051325,143.94463,0.0
41878,2.1088548,108.788475,2.0
41879,3.1150887,217.02579,1.0
41880,2.706023,220.84193,0.0
41881,1.7954929,129.99658,2.0
41882,2.7046695,171.61041,8.0
41883,2.4975505,186.71205,3.0
41884,3.4281268,236.52057,1.0
41885,2.9545121,210.72478,4.0
41886,2.9320338,206.49535,4.0
41887,2.5341659,158.07124,5.0
41888,2.1242585,145.64424,1.0
41889,2.2461936,166.40796,6.0
41890,1.5739988,87.35729,6.0
41891,3.1123815,215.69974,7.0
41892,3.183783,223.84877,7.0
41893,2.099874,137.45749,8.0
41894,3.8281016,237.64474,1.0
41895,2.0869024,112.47219,9.0
41896,1.8505615,90.535416,0.0
41897,2.7413883,203.54979,1.0
41898,1.751879,113.47226,1.0
41899,3.7218392,244.86243,6.0
41900,1.5154617,79.97922,2.0
41901,3.461422,234.28802,8.0
41902,2.305098,184.28622,3.0
41903,2.7888286,183.01477,9.0
41904,3.1909666,202.24341,5.0
41905,2.2124128,115.453415,9.0
41906,2.6050382,142.43164,4.0
41907,2.2814207,131.62012,0.0
41908,1.641784,99.60635,1.0
41909,1.6520028,98.8896,1.0
41910,2.1117618,132.92001,7.0
41911,1.8976843,110.99284,2.0
41912,2.3757682,160.9863,6.0
41913,3.0979724,193.99799,4.0
41914,3.6674173,237.99513,1.0
41915,2.391367,135.35744,4.0
41916,4.0137796,238.14575,2.0
41917,3.273842,214.18039,3.0
41918,2.9981055,208.05724,9.0
41919,2.9253953,134.37958,7.0
41920,1.9795408,96.75479,7.0
41921,2.92085,192.14131,4.0
41922,1.8814017,160.14754,0.0
41923,2.241383,125.30505,4.0
41924,1.9859005,97.22627,9.0
41925,1.0600694,69.52358,4.0
41926,2.722175,153.48618,5.0
41927,2.0459514,136.52951,0.0
41928,2.7642007,196.56609,7.0
41929,3.580936,230.07857,3.0
41930,3.0498335,202.23431,4.0
41931,1.8298485,97.85652,8.0
41932,2.8753786,161.68579,9.0
41933,2.4025998,108.41814,5.0
41934,2.7897048,194.19037,5.0
41935,2.5528948,192.19304,8.0
41936,1.3790622,90.59209,2.0
41937,2.3467762,186.44598,2.0
41938,2.800454,180.03287,5.0
41939,2.1206644,99.400375,1.0
41940,1.8326627,106.760994,6.0
41941,1.9342457,105.3819,7.0
41942,1.8705423,108.101234,9.0
41943,2.9606996,203.01472,3.0
41944,1.8981699,114.8519,1.0
41945,1.7601824,110.723915,5.0
41946,2.1115386,122.575645,2.0
41947,2.656375,193.99155,8.0
41948,3.371231,244.51039,9.0
41949,2.364173,134.7894,5.0
41950,2.6081822,167.70972,4.0
41951,1.4012341,87.49588,5.0
41952,2.988785,203.02907,8.0
41953,2.1941133,118.43606,9.0
41954,2.5694654,195.1651,1.0
41955,2.5639167,182.11353,2.0
41956,2.905795,131.18646,1.0
41957,1.3137743,99.48314,5.0
41958,2.3249292,107.03969,7.0
41959,1.7775108,93.86898,1.0
41960,2.518476,127.63527,3.0
41961,2.8611326,162.68552,1.0
41962,3.1626744,220.13248,9.0
41963,2.5642338,125.798294,6.0
41964,2.3256707,145.26837,4.0
41965,2.9661102,226.31349,2.0
41966,3.6272178,240.2067,2.0
41967,2.3013604,134.63908,1.0
41968,2.053094,115.99464,3.0
41969,2.8895783,152.58377,3.0
41970,2.8032336,194.94318,5.0
41971,2.4959617,194.01053,1.0
41972,2.6122403,145.99284,7.0
41973,3.0188355,217.40453,8.0
41974,2.2278385,136.48825,6.0
41975,1.5986222,123.011826,6.0
41976,3.144984,178.49878,6.0
41977,3.530299,236.43658,4.0
41978,2.8980892,179.00137,3.0
41979,2.6665542,186.79831,9.0
41980,2.7177548,163.51634,5.0
41981,2.1382492,158.10358,4.0
41982,2.7703564,187.34094,9.0
41983,2.1065898,140.56006,9.0
41984,2.3227324,126.63358,2.0
41985,2.740784,148.34322,2.0
41986,2.3207188,164.42728,1.0
41987,1.79724,108.29567,0.0
41988,3.5555916,238.24245,6.0
41989,1.98745,142.30981,0.0
41990,2.597074,212.75507,4.0
41991,2.0480213,148.42091,4.0
41992,2.968713,224.13542,8.0
41993,1.9798634,112.28413,4.0
41994,2.2791278,138.36697,3.0
41995,2.1661081,163.03683,6.0
41996,2.7134638,174.96803,8.0
41997,2.3511531,198.53682,2.0
41998,1.925738,108.022644,7.0
41999,4.32212,249.06067,0.0
42000,2.106751,116.07194,1.0
42001,3.8291805,232.71019,2.0
42002,4.5583944,250.09216,1.0
42003,2.3807406,140.5381,8.0
42004,2.7399395,180.87964,7.0
42005,3.4167228,214.77188,0.0
42006,3.4106226,213.69334,8.0
42007,2.542573,151.57048,6.0
42008,2.0459216,78.784935,0.0
42009,2.9340146,194.94055,8.0
42010,2.4237106,141.72784,0.0
42011,1.9664357,111.84068,7.0
42012,2.7204976,143.47131,2.0
42013,3.3544908,216.61525,9.0
42014,2.234155,147.01187,2.0
42015,1.982549,98.62984,1.0
42016,1.2888553,105.78797,7.0
42017,2.5859888,153.7002,9.0
42018,3.1725888,202.02505,4.0
42019,2.0202022,100.26326,2.0
42020,1.7582648,86.631325,9.0
42021,2.239304,141.64072,6.0
42022,3.7129178,246.5368,6.0
42023,2.915148,174.83032,7.0
42024,1.7522879,102.65347,3.0
42025,3.6451905,221.55008,6.0
42026,2.530097,194.44286,1.0
42027,3.729362,243.2595,6.0
42028,2.7173796,189.23967,1.0
42029,2.3584425,134.2276,8.0
42030,3.3727336,240.54417,7.0
42031,2.7676208,185.9423,7.0
42032,2.2951038,174.73834,4.0
42033,3.5389729,238.40372,4.0
42034,2.580276,156.62756,8.0
42035,2.5273762,176.94943,9.0
42036,1.7278416,109.76225,7.0
42037,3.8073325,248.26022,2.0
42038,2.7327096,175.08595,0.0
42039,2.8001964,178.6323,1.0
42040,3.7366707,236.96562,1.0
42041,2.6254482,140.11517,3.0
42042,3.3154852,223.71974,4.0
42043,1.8876511,109.84461,3.0
42044,1.9936454,118.91147,1.0
42045,2.134211,117.635284,0.0
42046,2.026948,96.566895,5.0
42047,2.075467,150.6448,5.0
42048,1.6409311,79.322876,9.0
42049,1.8424267,109.47032,5.0
42050,1.031177,73.100945,2.0
42051,2.5823147,171.37762,8.0
42052,2.2690403,131.25592,9.0
42053,1.4527619,86.49898,0.0
42054,1.8201164,104.43793,3.0
42055,2.157204,124.57088,3.0
42056,1.6243615,101.53494,3.0
42057,1.874936,120.12183,7.0
42058,2.5279193,162.4349,1.0
42059,2.337046,159.92632,9.0
42060,2.629906,189.62953,8.0
42061,1.4769446,81.6889,7.0
42062,3.0315895,202.06035,7.0
42063,2.3852415,176.17863,0.0
42064,2.6924193,174.37427,7.0
42065,2.552505,163.83917,2.0
42066,2.3619988,144.76472,6.0
42067,2.7912211,143.44327,7.0
42068,2.1906826,127.64447,2.0
42069,2.1963496,125.419846,9.0
42070,2.1972115,114.354225,3.0
42071,3.1142602,236.25775,1.0
42072,1.9090097,108.63078,6.0
42073,2.6056652,167.90765,3.0
42074,2.0420442,103.92391,0.0
42075,2.0049338,121.576195,6.0
42076,1.6319771,84.42934,8.0
42077,2.1723046,190.00931,7.0
42078,1.5542676,93.95923,4.0
42079,3.2768862,237.09766,8.0
42080,2.1012814,102.88301,6.0
42081,2.0113542,119.63142,0.0
42082,1.5753157,102.71178,3.0
42083,2.4789004,177.62897,3.0
42084,2.2164195,117.23598,0.0
42085,2.3234348,128.97464,5.0
42086,2.1640646,106.60408,9.0
42087,2.7141168,169.25221,3.0
42088,2.4543653,138.91127,3.0
42089,2.1897557,100.613335,6.0
42090,1.8899772,120.42638,9.0
42091,1.5344695,88.84453,0.0
42092,2.2827551,115.00519,2.0
42093,1.8438199,134.95648,1.0
42094,2.3478644,144.01083,7.0
42095,3.4248126,240.15697,2.0
42096,1.457384,89.031555,8.0
42097,2.3088202,149.3334,3.0
42098,2.0032144,102.18404,1.0
42099,2.6275,143.30106,4.0
42100,2.327466,113.811195,0.0
42101,2.6399908,174.24008,5.0
42102,2.752645,170.54828,1.0
42103,3.6898131,247.51048,6.0
42104,3.7092357,234.84026,8.0
42105,2.4704356,126.25369,7.0
42106,2.300347,142.17656,9.0
42107,2.3415527,150.80075,8.0
42108,2.4673505,181.55905,5.0
42109,2.4964643,136.52435,9.0
42110,2.199223,117.47966,5.0
42111,1.9651988,114.17321,0.0
42112,1.9173815,98.72796,8.0
42113,2.0449378,133.2192,1.0
42114,1.6933966,85.23656,3.0
42115,2.3163795,119.36572,2.0
42116,3.0474403,225.94743,4.0
42117,3.2033114,232.56505,3.0
42118,2.393134,158.36588,9.0
42119,2.2034633,144.14584,4.0
42120,1.5235546,71.437805,3.0
42121,3.8509116,244.12656,5.0
42122,1.8427075,133.88538,5.0
42123,1.941284,88.58707,6.0
42124,1.7505366,85.17822,9.0
42125,1.7717899,104.54401,7.0
42126,1.4326031,88.56158,2.0
42127,2.0138972,115.87068,8.0
42128,1.8782864,93.119415,4.0
42129,3.1035974,219.79956,9.0
42130,2.9931998,199.45757,8.0
42131,1.9321042,108.09476,0.0
42132,2.5256703,155.91635,1.0
42133,1.9081085,135.37885,1.0
42134,2.249397,133.40857,7.0
42135,2.1653132,100.53484,2.0
42136,2.5484662,133.64584,0.0
42137,2.2477098,119.269745,3.0
42138,2.0364914,120.013306,2.0
42139,1.954983,128.6861,4.0
42140,2.6655316,157.314,3.0
42141,2.2846735,159.75284,5.0
42142,3.1874049,194.2202,2.0
42143,2.3504763,132.19743,6.0
42144,2.6253073,195.41568,9.0
42145,1.9783453,111.14914,7.0
42146,2.8533394,172.42725,7.0
42147,2.65228,217.61748,8.0
42148,2.9400942,212.8616,7.0
42149,1.5689865,92.54022,9.0
42150,2.342229,149.76227,3.0
42151,2.5828288,197.08826,6.0
42152,2.2077756,118.88208,9.0
42153,2.9912043,186.73242,0.0
42154,2.1459317,119.01109,6.0
42155,1.8293699,111.174225,8.0
42156,1.5283774,80.54375,1.0
42157,2.5664258,111.865234,0.0
42158,2.2707448,153.06418,2.0
42159,2.673879,147.0575,2.0
42160,2.561327,159.3911,6.0
42161,3.0681818,177.88733,3.0
42162,2.372028,144.51328,6.0
42163,1.9180845,102.4545,7.0
42164,1.6970953,88.61253,7.0
42165,2.4851515,159.44534,9.0
42166,2.673791,201.24744,6.0
42167,3.084561,190.46106,4.0
42168,3.2079043,197.90031,2.0
42169,3.4070766,215.22961,7.0
42170,1.8475292,106.78226,0.0
42171,2.2494762,112.23364,1.0
42172,2.5701432,192.53795,6.0
42173,2.7839074,212.12929,9.0
42174,2.7906694,218.46036,6.0
42175,3.2193792,214.60698,1.0
42176,2.4260397,174.59709,1.0
42177,2.0447278,101.264114,7.0
42178,1.6137717,90.74322,3.0
42179,2.1612582,142.54547,1.0
42180,2.7232337,174.55054,0.0
42181,2.700472,171.61407,4.0
42182,2.2359066,193.85446,1.0
42183,1.7953956,130.63593,0.0
42184,2.5273566,190.13153,1.0
42185,2.7743218,195.66898,0.0
42186,2.292691,157.40714,3.0
42187,1.6263764,81.13884,4.0
42188,2.0937784,145.96774,2.0
42189,2.8294663,210.03362,1.0
42190,2.7155144,162.44214,6.0
42191,2.153568,128.3653,7.0
42192,2.982716,214.96954,9.0
42193,3.6158195,241.5339,5.0
42194,1.93206,118.302864,1.0
42195,2.157755,131.37366,7.0
42196,1.9421388,137.97025,8.0
42197,3.5921197,238.90826,1.0
42198,2.7071924,211.99205,4.0
42199,1.7995658,102.2683,3.0
42200,2.321617,147.34631,7.0
42201,2.4697566,151.56625,3.0
42202,3.1831656,213.7588,7.0
42203,3.0282178,226.44925,3.0
42204,3.3378737,231.82166,7.0
42205,2.0324166,119.460236,1.0
42206,2.2404437,159.8779,2.0
42207,1.5980898,85.55258,6.0
42208,2.2948585,184.44489,8.0
42209,3.9567897,238.44997,9.0
42210,1.9089049,96.27333,3.0
42211,1.326281,80.83798,7.0
42212,3.569265,234.79819,3.0
42213,2.5574517,178.03629,4.0
42214,2.3954322,144.98572,9.0
42215,2.2554536,184.68977,3.0
42216,2.4416108,164.1799,4.0
42217,2.194124,125.12386,0.0
42218,2.5839834,186.85114,8.0
42219,2.138609,166.1393,2.0
42220,2.196102,142.56412,3.0
42221,2.0940795,120.55443,5.0
42222,2.8714862,201.96394,9.0
42223,1.9240687,104.97969,2.0
42224,3.0312915,221.21399,0.0
42225,2.2137487,129.74815,6.0
42226,2.9834275,225.31435,8.0
42227,1.9971466,153.88303,0.0
42228,2.574026,151.51733,9.0
42229,1.2466898,76.95973,8.0
42230,2.4251716,121.52851,0.0
42231,1.5597996,93.77847,9.0
42232,2.4572375,129.80064,5.0
42233,2.8839602,209.04509,4.0
42234,2.1957803,90.13584,6.0
42235,2.7134366,213.6265,3.0
42236,1.9135431,93.317085,4.0
42237,2.2409394,136.79715,5.0
42238,2.1542494,135.57188,8.0
42239,3.3797753,226.07495,4.0
42240,5.07888,253.85452,2.0
42241,2.3218637,109.0894,8.0
42242,1.9772956,118.282135,1.0
42243,2.6228604,153.67068,1.0
42244,3.0563254,217.29518,5.0
42245,2.2646732,159.03046,0.0
42246,3.4206808,237.168,9.0
42247,1.785625,108.198814,6.0
42248,2.9762917,204.63412,3.0
42249,2.2450705,110.20442,4.0
42250,1.83195,91.79807,0.0
42251,2.1274955,106.34998,3.0
42252,2.431334,156.07812,5.0
42253,2.282044,161.73367,6.0
42254,2.1735504,118.84001,3.0
42255,1.9637485,114.128716,3.0
42256,3.3193595,241.73466,6.0
42257,2.6434474,167.36258,3.0
42258,3.1461112,219.39638,9.0
42259,3.1950269,216.70174,8.0
42260,2.946784,184.86105,1.0
42261,3.2714567,221.89731,1.0
42262,2.7797847,181.48239,0.0
42263,2.8505816,188.36935,4.0
42264,2.886703,188.0168,3.0
42265,2.3141742,181.1063,7.0
42266,3.2176237,206.72246,8.0
42267,2.4679475,149.81216,5.0
42268,2.6810365,173.81631,1.0
42269,1.8625438,100.15378,7.0
42270,1.8230909,97.28418,0.0
42271,2.5010402,175.12222,2.0
42272,2.564268,152.92494,4.0
42273,1.5921805,91.15735,2.0
42274,3.6571298,243.37965,5.0
42275,1.7145228,96.13514,0.0
42276,3.249988,201.7714,1.0
42277,2.8071918,192.87216,0.0
42278,1.7088737,88.108795,2.0
42279,2.711183,183.2349,1.0
42280,2.3390377,143.47946,2.0
42281,3.6783154,238.8272,7.0
42282,2.898437,186.98466,7.0
42283,3.5559235,222.7346,7.0
42284,1.9473337,117.63614,3.0
42285,2.2326932,150.5588,9.0
42286,2.7005897,160.51897,4.0
42287,2.7552323,164.71574,5.0
42288,1.6869773,90.01535,1.0
42289,2.0353687,108.62589,9.0
42290,2.2294106,111.76259,7.0
42291,3.8385487,236.78125,8.0
42292,3.5761025,240.02928,7.0
42293,2.998549,201.0925,9.0
42294,2.2691636,175.61526,0.0
42295,2.0163677,134.80582,6.0
42296,3.1006734,164.46042,7.0
42297,2.4348903,124.87524,8.0
42298,2.8749986,198.20435,9.0
42299,2.7298763,156.6098,8.0
42300,1.410406,88.68175,4.0
42301,2.8459754,173.08148,2.0
42302,2.7887235,168.20389,4.0
42303,2.8681161,208.05788,3.0
42304,1.8607706,126.23956,4.0
42305,1.6728711,86.165016,6.0
42306,2.2394078,123.17703,9.0
42307,2.41038,110.42415,1.0
42308,1.4482642,79.50621,2.0
42309,2.8965743,199.84395,2.0
42310,3.0753553,200.62315,2.0
42311,2.855187,192.1956,9.0
42312,2.8982475,203.84016,5.0
42313,2.8337896,191.48666,8.0
42314,1.974416,148.37682,8.0
42315,2.074903,128.90775,9.0
42316,3.3980167,211.11299,1.0
42317,2.8782794,182.54318,5.0
42318,2.6701465,177.9635,9.0
42319,3.6236796,230.6531,2.0
42320,2.4012904,135.0102,7.0
42321,1.7717572,130.09232,5.0
42322,2.1628075,120.620316,5.0
42323,3.5239892,210.54483,2.0
42324,2.3909774,163.88882,0.0
42325,2.90302,179.13835,6.0
42326,1.7302469,86.414505,1.0
42327,1.8650553,125.355354,2.0
42328,2.7554228,194.19594,2.0
42329,1.9146724,114.49994,4.0
42330,2.6302063,219.34846,4.0
42331,1.5774586,98.91002,8.0
42332,2.9397984,218.37779,1.0
42333,1.9203355,122.44425,4.0
42334,2.5254626,190.9188,5.0
42335,2.5695126,205.77039,6.0
42336,2.11218,114.77684,2.0
42337,3.0838563,186.3323,5.0
42338,1.44243,71.314545,5.0
42339,3.1777444,231.25967,1.0
42340,2.6019168,179.39262,6.0
42341,2.139839,108.759766,2.0
42342,1.6420817,82.57042,0.0
42343,2.6491904,187.68222,3.0
42344,3.7359614,251.79918,9.0
42345,3.1994305,235.8316,4.0
42346,2.2462099,131.84738,4.0
42347,2.0574613,139.78381,8.0
42348,2.7740562,155.283,1.0
42349,2.2455251,130.51236,0.0
42350,6.255515,254.86021,6.0
42351,1.8975422,101.493095,1.0
42352,1.8387234,139.99794,7.0
42353,3.2158487,195.90498,2.0
42354,2.6617563,131.96104,7.0
42355,1.9313781,127.98258,3.0
42356,2.5559773,129.82487,9.0
42357,2.6754236,172.2921,4.0
42358,2.511111,131.96785,0.0
42359,2.8735647,185.86342,5.0
42360,2.702543,176.42374,9.0
42361,3.1921709,225.05495,6.0
42362,1.9950571,120.31194,0.0
42363,2.2075076,151.35602,7.0
42364,3.3031988,234.98256,8.0
42365,2.7115798,190.7922,8.0
42366,2.667006,173.42944,2.0
42367,2.9563217,211.09631,9.0
42368,2.2318308,140.29883,7.0
42369,2.6634696,181.59436,0.0
42370,2.3821926,128.01402,6.0
42371,2.852469,128.57266,1.0
42372,2.7840009,197.37186,5.0
42373,2.8900418,220.52646,2.0
42374,2.226173,153.48625,0.0
42375,3.2662325,199.49554,3.0
42376,2.3031478,136.22064,9.0
42377,2.5280454,184.46863,4.0
42378,4.27551,245.96799,7.0
42379,1.8725189,103.693375,5.0
42380,3.2788155,224.50375,1.0
42381,1.6307975,80.31539,6.0
42382,3.114183,201.76317,4.0
42383,2.5119295,142.88419,8.0
42384,2.9519725,193.19098,8.0
42385,1.777066,105.00881,9.0
42386,2.8603117,190.606,6.0
42387,2.669611,181.49425,5.0
42388,2.4436975,177.9731,8.0
42389,1.827781,149.78787,0.0
42390,1.3186682,74.515976,5.0
42391,3.34037,224.39902,3.0
42392,1.6517832,89.10836,5.0
42393,2.2896297,138.96841,1.0
42394,2.4171367,122.12773,2.0
42395,1.9162465,131.07547,6.0
42396,2.894352,175.24625,6.0
42397,2.9497428,154.29343,8.0
42398,3.1759067,210.98695,3.0
42399,1.821744,120.68083,4.0
42400,2.3669596,171.34317,9.0
42401,3.144858,175.02104,1.0
42402,2.7506304,161.40457,0.0
42403,3.9665227,248.73996,7.0
42404,4.839169,253.318,1.0
42405,2.23633,136.63408,6.0
42406,1.960851,127.21302,1.0
42407,2.9879172,181.98535,5.0
42408,2.0505524,95.0593,8.0
42409,2.3319101,136.10071,6.0
42410,2.1040022,141.20663,7.0
42411,2.7340174,179.29793,4.0
42412,2.4007885,135.59772,1.0
42413,2.7930555,150.74382,2.0
42414,3.526874,241.2206,5.0
42415,3.5473323,240.73448,7.0
42416,1.7014703,99.20033,7.0
42417,2.1760614,114.05343,8.0
42418,2.7521691,181.58185,7.0
42419,2.6012096,175.67896,3.0
42420,2.9935098,211.35574,6.0
42421,3.0682807,199.62888,4.0
42422,2.3373036,154.65225,1.0
42423,2.5829372,218.72282,3.0
42424,1.8346611,100.37304,1.0
42425,1.7786343,86.53266,4.0
42426,1.6618018,94.662544,9.0
42427,1.5035014,93.97919,7.0
42428,1.5746863,116.9364,5.0
42429,2.0592668,103.91791,2.0
42430,2.9129808,184.1954,7.0
42431,2.7326257,181.0884,5.0
42432,2.2565894,161.73322,3.0
42433,3.0504482,190.1549,0.0
42434,2.587737,194.40852,3.0
42435,2.2157962,154.53018,1.0
42436,1.7366878,114.77587,5.0
42437,2.368547,141.686,9.0
42438,2.319607,158.59239,9.0
42439,1.820781,84.8347,2.0
42440,2.6902375,191.02309,1.0
42441,3.3598104,236.62096,3.0
42442,3.2933984,217.97612,8.0
42443,3.23124,230.809,2.0
42444,2.0078623,108.3678,0.0
42445,1.6469814,104.25494,3.0
42446,2.1923857,126.37989,0.0
42447,2.2771516,142.24118,5.0
42448,2.4286041,155.99396,0.0
42449,2.7484815,171.64539,5.0
42450,2.5089662,173.48235,6.0
42451,2.637715,156.9952,7.0
42452,2.6850543,178.53064,6.0
42453,2.4044154,154.17471,8.0
42454,1.517847,96.11895,2.0
42455,3.0090322,197.99866,4.0
42456,2.297855,150.33691,0.0
42457,1.7957921,107.7473,9.0
42458,2.3080952,124.64429,9.0
42459,2.6766765,166.71802,9.0
42460,2.8534055,200.53429,1.0
42461,2.2517784,129.69275,7.0
42462,2.3291266,150.68498,1.0
42463,2.0962203,98.77933,1.0
42464,2.9714847,208.68155,4.0
42465,1.8659198,89.55286,9.0
42466,2.6010933,199.69008,7.0
42467,2.7061174,168.98761,8.0
42468,4.3737307,247.48032,7.0
42469,1.7967361,89.16878,3.0
42470,1.9732255,118.328026,8.0
42471,1.881084,98.18696,4.0
42472,2.3283067,144.5631,2.0
42473,1.8116934,93.25249,8.0
42474,1.7986877,105.760086,2.0
42475,2.714083,175.85693,6.0
42476,2.2845883,158.11101,3.0
42477,2.0367563,94.72364,3.0
42478,2.2530456,105.53548,8.0
42479,2.839331,197.34303,8.0
42480,2.0979571,111.7599,5.0
42481,2.3219316,124.19044,6.0
42482,2.1469023,97.40584,9.0
42483,2.3102188,143.75018,0.0
42484,1.9259516,94.94097,4.0
42485,3.280624,210.4516,1.0
42486,1.9710684,100.31445,1.0
42487,3.2597058,210.62274,0.0
42488,1.7554516,73.27028,0.0
42489,1.5289842,83.54438,6.0
42490,2.4728386,165.0398,6.0
42491,2.160804,145.84564,2.0
42492,2.3189306,135.88019,9.0
42493,2.1908631,105.598816,3.0
42494,2.884399,218.76987,1.0
42495,2.2586396,146.05206,8.0
42496,1.7892121,85.50004,2.0
42497,2.661545,158.14883,9.0
42498,1.4776672,89.55565,6.0
42499,3.4728527,240.57455,0.0
42500,1.585568,100.58563,9.0
42501,2.8827653,165.57161,7.0
42502,2.5134225,143.93918,1.0
42503,3.406421,233.10786,2.0
42504,1.5442926,83.86904,8.0
42505,2.5920968,201.71298,3.0
42506,3.4503808,234.14284,1.0
42507,2.2887862,165.5296,4.0
42508,2.1245914,127.24145,3.0
42509,2.2690682,141.07474,5.0
42510,3.1226897,199.75214,1.0
42511,3.1467323,219.52344,5.0
42512,2.390965,131.4426,9.0
42513,2.1810756,127.397606,2.0
42514,2.5920167,187.2522,7.0
42515,2.7490444,178.30432,8.0
42516,1.8749855,108.494705,9.0
42517,2.3734746,144.90712,5.0
42518,2.7950256,182.63947,1.0
42519,3.1693017,237.87257,4.0
42520,3.6866794,227.29985,5.0
42521,2.5343323,169.61778,6.0
42522,2.4521387,144.5377,2.0
42523,2.543073,175.97437,6.0
42524,3.2348485,225.50848,9.0
42525,2.3082247,182.85443,6.0
42526,3.4260461,223.62459,3.0
42527,2.5058937,152.85643,7.0
42528,2.3033755,161.23901,7.0
42529,2.5886035,187.46494,9.0
42530,2.820772,176.02953,6.0
42531,3.1962519,214.13972,1.0
42532,2.445278,187.43965,2.0
42533,2.750916,176.65106,8.0
42534,2.6881945,195.09889,3.0
42535,2.2361991,114.15768,2.0
42536,2.2938838,89.9942,4.0
42537,3.7440822,229.12553,1.0
42538,0.9976555,69.82643,2.0
42539,2.2459223,144.78282,2.0
